"","tissue","which.one","scorecutoff","module","gene","pvalue"
"425","cogdxad","rosmap","1","turquoise","KLHL21","0.04507"
"426","cogdxad","rosmap","1","turquoise","NFYC","0.05152"
"427","cogdxad","rosmap","1","turquoise","OMA1","0.02724"
"428","cogdxad","rosmap","1","turquoise","PRUNE","0.0232"
"429","cogdxad","rosmap","1","turquoise","PYGO2","0.02243"
"430","cogdxad","rosmap","1","turquoise","SLFNL1","0.04985"
"431","cogdxad","rosmap","1","turquoise","TNFRSF25","0.05096"
"432","cogdxad","rosmap","1","turquoise","TXLNA","0.05002"
"433","cogdxad","rosmap","1","turquoise","UBE2J2","0.02222"
"434","cogdxad","rosmap","1","turquoise","UBQLN4","1.4e-05"
"435","cogdxad","rosmap","1","turquoise","USP21","0.02339"
"436","cogdxad","rosmap","1","turquoise","AFTPH","0.04883"
"437","cogdxad","rosmap","1","turquoise","ASPRV1","8e-05"
"438","cogdxad","rosmap","1","turquoise","C2orf42","0.04996"
"439","cogdxad","rosmap","1","turquoise","C2orf44","0.02549"
"440","cogdxad","rosmap","1","turquoise","FASTKD1","0.01537"
"441","cogdxad","rosmap","1","turquoise","FIGN","9.20000000000001e-05"
"442","cogdxad","rosmap","1","turquoise","FZD7","0.00511"
"443","cogdxad","rosmap","1","turquoise","GPR55","0.02289"
"444","cogdxad","rosmap","1","turquoise","HDAC4","0.02217"
"445","cogdxad","rosmap","1","turquoise","MRPS5","0.021"
"446","cogdxad","rosmap","1","turquoise","PASK","0.00576"
"447","cogdxad","rosmap","1","turquoise","RPIA","0.04837"
"448","cogdxad","rosmap","1","turquoise","SPR","0.04978"
"449","cogdxad","rosmap","1","turquoise","STK11IP","0.0084"
"450","cogdxad","rosmap","1","turquoise","TP53I3","0.01486"
"451","cogdxad","rosmap","1","turquoise","UPP2","0.01589"
"452","cogdxad","rosmap","1","turquoise","WDR33","0.02939"
"453","cogdxad","rosmap","1","turquoise","CEP70","0.02325"
"454","cogdxad","rosmap","1","turquoise","CRELD1","0.04875"
"455","cogdxad","rosmap","1","turquoise","CTDSPL","0.02753"
"456","cogdxad","rosmap","1","turquoise","EIF2B5","0.01697"
"457","cogdxad","rosmap","1","turquoise","HYAL3","0.04872"
"458","cogdxad","rosmap","1","turquoise","IQCJ","0.05022"
"459","cogdxad","rosmap","1","turquoise","KLF15","0.03027"
"460","cogdxad","rosmap","1","turquoise","POLR2H","0.03377"
"461","cogdxad","rosmap","1","turquoise","SLC22A13","0.04094"
"462","cogdxad","rosmap","1","turquoise","SLC25A38","8e-05"
"463","cogdxad","rosmap","1","turquoise","SLC26A6","0.0438"
"464","cogdxad","rosmap","1","turquoise","UBE2E2","0.02344"
"465","cogdxad","rosmap","1","turquoise","WDR53","0.05175"
"466","cogdxad","rosmap","1","turquoise","CCNA2","0.03584"
"467","cogdxad","rosmap","1","turquoise","TACC3","0.02424"
"468","cogdxad","rosmap","1","turquoise","GNPDA1","0.03321"
"469","cogdxad","rosmap","1","turquoise","HDAC3","0.01265"
"470","cogdxad","rosmap","1","turquoise","TRIP13","0.02192"
"471","cogdxad","rosmap","1","turquoise","GPR6","0.00523"
"472","cogdxad","rosmap","1","turquoise","GUCA1B","0.01994"
"473","cogdxad","rosmap","1","turquoise","HIST1H2AC","0.00625"
"474","cogdxad","rosmap","1","turquoise","HIST1H2BD","0.00331"
"475","cogdxad","rosmap","1","turquoise","HTR1E","0.03548"
"476","cogdxad","rosmap","1","turquoise","KLC4","0.04094"
"477","cogdxad","rosmap","1","turquoise","MAP3K4","0.01109"
"478","cogdxad","rosmap","1","turquoise","MED20","0.03011"
"479","cogdxad","rosmap","1","turquoise","MOCS1","0.0087"
"480","cogdxad","rosmap","1","turquoise","NKAPL","0.04815"
"481","cogdxad","rosmap","1","turquoise","PPIL6","0.03584"
"482","cogdxad","rosmap","1","turquoise","PRICKLE4","0.01416"
"483","cogdxad","rosmap","1","turquoise","SLC22A23","0.00145"
"484","cogdxad","rosmap","1","turquoise","TRIM27","0.04961"
"485","cogdxad","rosmap","1","turquoise","USP45","0.0482"
"486","cogdxad","rosmap","1","turquoise","ZBTB9","0.04957"
"487","cogdxad","rosmap","1","turquoise","ZDHHC14","0.00849"
"488","cogdxad","rosmap","1","turquoise","ACHE","0.05028"
"489","cogdxad","rosmap","1","turquoise","ATP6V0A4","0.02209"
"490","cogdxad","rosmap","1","turquoise","C7orf60","0.0495"
"491","cogdxad","rosmap","1","turquoise","COX19","0.04945"
"492","cogdxad","rosmap","1","turquoise","HEATR2","0.02795"
"493","cogdxad","rosmap","1","turquoise","ST7","0.0195"
"494","cogdxad","rosmap","1","turquoise","DPYS","0.00859"
"495","cogdxad","rosmap","1","turquoise","GNRH1","0.01489"
"496","cogdxad","rosmap","1","turquoise","HSF1","0.05022"
"497","cogdxad","rosmap","1","turquoise","KIAA0146","0.00173"
"498","cogdxad","rosmap","1","turquoise","PDGFRL","0.0074"
"499","cogdxad","rosmap","1","turquoise","C9orf40","0.02928"
"500","cogdxad","rosmap","1","turquoise","CEL","0.02338"
"501","cogdxad","rosmap","1","turquoise","DDX31","0.04587"
"502","cogdxad","rosmap","1","turquoise","IKBKAP","0.05014"
"503","cogdxad","rosmap","1","turquoise","MAMDC4","0.04678"
"504","cogdxad","rosmap","1","turquoise","MORN5","0.00409"
"505","cogdxad","rosmap","1","turquoise","MRPS2","0.05008"
"506","cogdxad","rosmap","1","turquoise","PALM2","0.01131"
"507","cogdxad","rosmap","1","turquoise","QSOX2","0.05071"
"508","cogdxad","rosmap","1","turquoise","TOR1B","0.04982"
"509","cogdxad","rosmap","1","turquoise","TRIM14","0.02187"
"510","cogdxad","rosmap","1","turquoise","AKR1C3","0.04971"
"511","cogdxad","rosmap","1","turquoise","C10orf111","0.04955"
"512","cogdxad","rosmap","1","turquoise","C10orf114","0.0299"
"513","cogdxad","rosmap","1","turquoise","CUZD1","0.02489"
"514","cogdxad","rosmap","1","turquoise","DNAJC9","0.000355"
"515","cogdxad","rosmap","1","turquoise","GDF10","0.02161"
"516","cogdxad","rosmap","1","turquoise","SLC29A3","0.03233"
"517","cogdxad","rosmap","1","turquoise","CHRNA10","0.04249"
"518","cogdxad","rosmap","1","turquoise","CHST1","0.02632"
"519","cogdxad","rosmap","1","turquoise","DPAGT1","0.04268"
"520","cogdxad","rosmap","1","turquoise","LIN7C","0.05"
"521","cogdxad","rosmap","1","turquoise","MED17","0.01228"
"522","cogdxad","rosmap","1","turquoise","NXF1","0.04979"
"523","cogdxad","rosmap","1","turquoise","ORAOV1","0.03137"
"524","cogdxad","rosmap","1","turquoise","PIWIL4","0.02442"
"525","cogdxad","rosmap","1","turquoise","RBM4","0.03295"
"526","cogdxad","rosmap","1","turquoise","RBM4B","0.02736"
"527","cogdxad","rosmap","1","turquoise","RCE1","0.00523"
"528","cogdxad","rosmap","1","turquoise","TMEM216","0.05127"
"529","cogdxad","rosmap","1","turquoise","TRIM68","0.01049"
"530","cogdxad","rosmap","1","turquoise","ZNF202","0.04575"
"531","cogdxad","rosmap","1","turquoise","CALCOCO1","0.02117"
"532","cogdxad","rosmap","1","turquoise","DYNLL1","0.0441"
"533","cogdxad","rosmap","1","turquoise","GNB3","0.05021"
"534","cogdxad","rosmap","1","turquoise","GPR162","0.05008"
"535","cogdxad","rosmap","1","turquoise","KLRG1","0.04159"
"536","cogdxad","rosmap","1","turquoise","PAN2","1e-06"
"537","cogdxad","rosmap","1","turquoise","PAN2","1e-06"
"538","cogdxad","rosmap","1","turquoise","PAN2","1e-06"
"539","cogdxad","rosmap","1","turquoise","RARG","0.02182"
"540","cogdxad","rosmap","1","turquoise","RHEBL1","0.04924"
"541","cogdxad","rosmap","1","turquoise","CARS2","0.05038"
"542","cogdxad","rosmap","1","turquoise","ENOX1","0.01329"
"543","cogdxad","rosmap","1","turquoise","PCID2","0.04962"
"544","cogdxad","rosmap","1","turquoise","ABCD4","0.02364"
"545","cogdxad","rosmap","1","turquoise","ACIN1","0.05056"
"546","cogdxad","rosmap","1","turquoise","AHSA1","0.04911"
"547","cogdxad","rosmap","1","turquoise","C14orf142","0.04941"
"548","cogdxad","rosmap","1","turquoise","KIAA0586","0.04996"
"549","cogdxad","rosmap","1","turquoise","MAX","0.04207"
"550","cogdxad","rosmap","1","turquoise","PPP1R13B","0.0301"
"551","cogdxad","rosmap","1","turquoise","TTC5","0.01251"
"552","cogdxad","rosmap","1","turquoise","CEP152","0.04027"
"553","cogdxad","rosmap","1","turquoise","EDC3","0.00588"
"554","cogdxad","rosmap","1","turquoise","IGF1R","0.02233"
"555","cogdxad","rosmap","1","turquoise","MFAP1","0.02678"
"556","cogdxad","rosmap","1","turquoise","NGRN","0.02672"
"557","cogdxad","rosmap","1","turquoise","PLA2G4B","0.03742"
"558","cogdxad","rosmap","1","turquoise","RPAP1","0.000495"
"559","cogdxad","rosmap","1","turquoise","SERF2","0.03019"
"560","cogdxad","rosmap","1","turquoise","TRIP4","0.02781"
"561","cogdxad","rosmap","1","turquoise","CLDN9","0.00689"
"562","cogdxad","rosmap","1","turquoise","DNASE1","0.04965"
"563","cogdxad","rosmap","1","turquoise","DNASE1L2","0.00448"
"564","cogdxad","rosmap","1","turquoise","ELMO3","0.02156"
"565","cogdxad","rosmap","1","turquoise","FAM96B","0.03372"
"566","cogdxad","rosmap","1","turquoise","HAS3","0.04463"
"567","cogdxad","rosmap","1","turquoise","NUDT16L1","0.03719"
"568","cogdxad","rosmap","1","turquoise","SF3B3","0.05069"
"569","cogdxad","rosmap","1","turquoise","ALOX15","0.01398"
"570","cogdxad","rosmap","1","turquoise","CANT1","0.04935"
"571","cogdxad","rosmap","1","turquoise","EZH1","7.19999999999999e-05"
"572","cogdxad","rosmap","1","turquoise","GGA3","0.0188"
"573","cogdxad","rosmap","1","turquoise","GPS2","0.00435"
"574","cogdxad","rosmap","1","turquoise","P2RX5","7e-05"
"575","cogdxad","rosmap","1","turquoise","PGS1","0.00589"
"576","cogdxad","rosmap","1","turquoise","PHB","0.00956"
"577","cogdxad","rosmap","1","turquoise","PLEKHM1","1e-06"
"578","cogdxad","rosmap","1","turquoise","PSMC3IP","6.5e-05"
"579","cogdxad","rosmap","1","turquoise","RCVRN","0.04994"
"580","cogdxad","rosmap","1","turquoise","SDF2","0.05001"
"581","cogdxad","rosmap","1","turquoise","SLC25A39","1e-06"
"582","cogdxad","rosmap","1","turquoise","SOX15","0.000581"
"583","cogdxad","rosmap","1","turquoise","SPAG5","0.01184"
"584","cogdxad","rosmap","1","turquoise","TEX14","0.04989"
"585","cogdxad","rosmap","1","turquoise","TUSC5","0.04981"
"586","cogdxad","rosmap","1","turquoise","UBB","0.01736"
"587","cogdxad","rosmap","1","turquoise","UNC119","0.00762"
"588","cogdxad","rosmap","1","turquoise","CXXC1","0.03468"
"589","cogdxad","rosmap","1","turquoise","SLMO1","0.04729"
"590","cogdxad","rosmap","1","turquoise","AMH","0.04817"
"591","cogdxad","rosmap","1","turquoise","ANKLE1","0.03432"
"592","cogdxad","rosmap","1","turquoise","APBA3","0.02581"
"593","cogdxad","rosmap","1","turquoise","C19orf44","0.02437"
"594","cogdxad","rosmap","1","turquoise","CCDC151","0.00556"
"595","cogdxad","rosmap","1","turquoise","CLEC4G","0.01052"
"596","cogdxad","rosmap","1","turquoise","DPP9","0.00939"
"597","cogdxad","rosmap","1","turquoise","EPOR","0.00548"
"598","cogdxad","rosmap","1","turquoise","FAM129C","0.03393"
"599","cogdxad","rosmap","1","turquoise","IRF3","0.02573"
"600","cogdxad","rosmap","1","turquoise","KCNJ14","0.03262"
"601","cogdxad","rosmap","1","turquoise","KLK14","0.04912"
"602","cogdxad","rosmap","1","turquoise","MAST1","0.02205"
"603","cogdxad","rosmap","1","turquoise","MEF2B","0.04917"
"604","cogdxad","rosmap","1","turquoise","MIA","0.04981"
"605","cogdxad","rosmap","1","turquoise","NR2F6","0.04936"
"606","cogdxad","rosmap","1","turquoise","PTOV1","0.02759"
"607","cogdxad","rosmap","1","turquoise","SBSN","0.03893"
"608","cogdxad","rosmap","1","turquoise","SLC25A41","0.00451"
"609","cogdxad","rosmap","1","turquoise","SLC25A42","0.04515"
"610","cogdxad","rosmap","1","turquoise","UPF1","0.01108"
"611","cogdxad","rosmap","1","turquoise","ZFP82","0.02519"
"612","cogdxad","rosmap","1","turquoise","ZFR2","0.04051"
"613","cogdxad","rosmap","1","turquoise","ZNF175","0.05057"
"614","cogdxad","rosmap","1","turquoise","ZNF230","0.00528"
"615","cogdxad","rosmap","1","turquoise","ZNF30","0.02169"
"616","cogdxad","rosmap","1","turquoise","ZNF420","0.04877"
"617","cogdxad","rosmap","1","turquoise","ZNF547","0.05057"
"618","cogdxad","rosmap","1","turquoise","C20orf96","0.00371"
"619","cogdxad","rosmap","1","turquoise","COMMD7","0.02064"
"620","cogdxad","rosmap","1","turquoise","DYNLRB1","0.01884"
"621","cogdxad","rosmap","1","turquoise","GNRH2","0.032"
"622","cogdxad","rosmap","1","turquoise","NCOA5","0.002351"
"623","cogdxad","rosmap","1","turquoise","RAE1","0.03331"
"624","cogdxad","rosmap","1","turquoise","ZSWIM3","0.01401"
"625","cogdxad","rosmap","1","turquoise","WDR4","0.00672"
"626","cogdxad","rosmap","1","turquoise","ASPHD2","0.03905"
"627","cogdxad","rosmap","1","turquoise","C1QTNF6","0.0169"
"628","cogdxad","rosmap","1","turquoise","CHEK2","0.01273"
"629","cogdxad","rosmap","1","turquoise","CRYBB2","0.03574"
"630","cogdxad","rosmap","1","turquoise","DUSP18","0.00258"
"631","cogdxad","rosmap","1","turquoise","FAM118A","0.00299"
"632","cogdxad","rosmap","1","turquoise","LZTR1","0.01844"
"633","cogdxad","rosmap","1","turquoise","MORC2","0.03417"
"634","cogdxad","rosmap","1","turquoise","POLR3H","0.03866"
"635","cogdxad","rosmap","1","turquoise","RFPL2","0.0184"
"636","cogdxad","rosmap","1","turquoise","UBE2L3","0.02715"
"637","cogdxad","rosmap","1","darkred","BCL9","0.04166"
"638","cogdxad","rosmap","1","darkred","C1orf115","0.04158"
"639","cogdxad","rosmap","1","darkred","CACNA1E","0.00587"
"640","cogdxad","rosmap","1","darkred","CADM3","0.02217"
"641","cogdxad","rosmap","1","darkred","CAMK1G","0.00055"
"642","cogdxad","rosmap","1","darkred","CASQ1","0.0505"
"643","cogdxad","rosmap","1","darkred","GPR88","0.05017"
"644","cogdxad","rosmap","1","darkred","HPCAL4","0.049"
"645","cogdxad","rosmap","1","darkred","KCNAB2","0.02455"
"646","cogdxad","rosmap","1","darkred","KCND3","0.00079"
"647","cogdxad","rosmap","1","darkred","KCNQ4","0.00288"
"648","cogdxad","rosmap","1","darkred","MFSD4","0.00789"
"649","cogdxad","rosmap","1","darkred","MKNK1","0.00317"
"650","cogdxad","rosmap","1","darkred","NOS1AP","0.01703"
"651","cogdxad","rosmap","1","darkred","PEA15","0.05019"
"652","cogdxad","rosmap","1","darkred","PKP1","0.05068"
"653","cogdxad","rosmap","1","darkred","PPFIA4","0.02208"
"654","cogdxad","rosmap","1","darkred","PUM1","0.01979"
"655","cogdxad","rosmap","1","darkred","TMEM56","0.02462"
"656","cogdxad","rosmap","1","darkred","CDC42EP3","0.01371"
"657","cogdxad","rosmap","1","darkred","CNRIP1","0.02414"
"658","cogdxad","rosmap","1","darkred","NCOA1","0.03414"
"659","cogdxad","rosmap","1","darkred","NEUROD1","0.04996"
"660","cogdxad","rosmap","1","darkred","NGEF","0.00982999999999999"
"661","cogdxad","rosmap","1","darkred","OTOF","0.01365"
"662","cogdxad","rosmap","1","darkred","SNED1","0.01079"
"663","cogdxad","rosmap","1","darkred","DCLK3","0.00523"
"664","cogdxad","rosmap","1","darkred","DGKG","0.0074"
"665","cogdxad","rosmap","1","darkred","FAM107A","0.01168"
"666","cogdxad","rosmap","1","darkred","GPR27","0.0222"
"667","cogdxad","rosmap","1","darkred","IFT122","9.00000000000001e-05"
"668","cogdxad","rosmap","1","darkred","LRRC2","0.04865"
"669","cogdxad","rosmap","1","darkred","NCKIPSD","0.000201"
"670","cogdxad","rosmap","1","darkred","NISCH","0.044"
"671","cogdxad","rosmap","1","darkred","SYN2","0.03356"
"672","cogdxad","rosmap","1","darkred","THRB","0.00266"
"673","cogdxad","rosmap","1","darkred","TMEM108","0.01121"
"674","cogdxad","rosmap","1","darkred","WDR52","0.03528"
"675","cogdxad","rosmap","1","darkred","ART3","0.000295"
"676","cogdxad","rosmap","1","darkred","HTT","0.03505"
"677","cogdxad","rosmap","1","darkred","ZNF141","0.03114"
"678","cogdxad","rosmap","1","darkred","C5orf30","0.03941"
"679","cogdxad","rosmap","1","darkred","CAMK2A","0.03247"
"680","cogdxad","rosmap","1","darkred","DIAPH1","0.0173"
"681","cogdxad","rosmap","1","darkred","EFNA5","0.002549"
"682","cogdxad","rosmap","1","darkred","GRIA1","0.00233"
"683","cogdxad","rosmap","1","darkred","TRIO","0.02347"
"684","cogdxad","rosmap","1","darkred","BAI3","0.001532"
"685","cogdxad","rosmap","1","darkred","BTBD9","0.04962"
"686","cogdxad","rosmap","1","darkred","COL10A1","0.04991"
"687","cogdxad","rosmap","1","darkred","FAM65B","0.03323"
"688","cogdxad","rosmap","1","darkred","FOXO3","0.04972"
"689","cogdxad","rosmap","1","darkred","GRM1","0.00611"
"690","cogdxad","rosmap","1","darkred","LHFPL5","0.01999"
"691","cogdxad","rosmap","1","darkred","PACSIN1","0.02257"
"692","cogdxad","rosmap","1","darkred","PRRT1","3.1e-05"
"693","cogdxad","rosmap","1","darkred","PTK7","0.04112"
"694","cogdxad","rosmap","1","darkred","SLC22A1","0.04945"
"695","cogdxad","rosmap","1","darkred","SYNGAP1","0.0506"
"696","cogdxad","rosmap","1","darkred","ACTL6B","0.04999"
"697","cogdxad","rosmap","1","darkred","ATXN7L1","0.0171"
"698","cogdxad","rosmap","1","darkred","SOSTDC1","0.0358"
"699","cogdxad","rosmap","1","darkred","TMEM130","0.02156"
"700","cogdxad","rosmap","1","darkred","WIPF3","0.01299"
"701","cogdxad","rosmap","1","darkred","CHRNA2","0.02252"
"702","cogdxad","rosmap","1","darkred","DUSP26","0.02643"
"703","cogdxad","rosmap","1","darkred","EFCAB1","0.02165"
"704","cogdxad","rosmap","1","darkred","JPH1","0.01472"
"705","cogdxad","rosmap","1","darkred","KCNB2","0.00163"
"706","cogdxad","rosmap","1","darkred","MMP16","0.00991"
"707","cogdxad","rosmap","1","darkred","PHYHIP","0.02144"
"708","cogdxad","rosmap","1","darkred","PSD3","0.000404"
"709","cogdxad","rosmap","1","darkred","PTK2B","0.01665"
"710","cogdxad","rosmap","1","darkred","C9orf91","0.00967"
"711","cogdxad","rosmap","1","darkred","DAPK1","0.02062"
"712","cogdxad","rosmap","1","darkred","DBH","0.01286"
"713","cogdxad","rosmap","1","darkred","DENND1A","0.00709"
"714","cogdxad","rosmap","1","darkred","EPB41L4B","0.00874"
"715","cogdxad","rosmap","1","darkred","RPL7A","0.02857"
"716","cogdxad","rosmap","1","darkred","SPTAN1","0.05005"
"717","cogdxad","rosmap","1","darkred","TMOD1","0.04956"
"718","cogdxad","rosmap","1","darkred","CACNB2","0.00086"
"719","cogdxad","rosmap","1","darkred","CCDC3","0.01492"
"720","cogdxad","rosmap","1","darkred","GPR26","2.9e-05"
"721","cogdxad","rosmap","1","darkred","HABP2","0.00665"
"722","cogdxad","rosmap","1","darkred","KCNIP2","0.02224"
"723","cogdxad","rosmap","1","darkred","MORN4","0.000622"
"724","cogdxad","rosmap","1","darkred","PSD","0.0091"
"725","cogdxad","rosmap","1","darkred","SFRP5","0.01144"
"726","cogdxad","rosmap","1","darkred","SFXN3","0.01564"
"727","cogdxad","rosmap","1","darkred","SUFU","0.04547"
"728","cogdxad","rosmap","1","darkred","ZFYVE27","0.01875"
"729","cogdxad","rosmap","1","darkred","C2CD2L","0.04198"
"730","cogdxad","rosmap","1","darkred","DKK3","0.04891"
"731","cogdxad","rosmap","1","darkred","DLG2","1.7e-05"
"732","cogdxad","rosmap","1","darkred","FAT3","0.04038"
"733","cogdxad","rosmap","1","darkred","FXYD6","0.00889"
"734","cogdxad","rosmap","1","darkred","GRAMD1B","0.00303"
"735","cogdxad","rosmap","1","darkred","GRM5","0.01319"
"736","cogdxad","rosmap","1","darkred","MAP6","0.01102"
"737","cogdxad","rosmap","1","darkred","NFRKB","0.028"
"738","cogdxad","rosmap","1","darkred","PDE2A","0.00317"
"739","cogdxad","rosmap","1","darkred","SIRT3","0.01163"
"740","cogdxad","rosmap","1","darkred","STIM1","0.01441"
"741","cogdxad","rosmap","1","darkred","ACVR1B","0.00234"
"742","cogdxad","rosmap","1","darkred","ARF3","0.04766"
"743","cogdxad","rosmap","1","darkred","BCL7A","0.03323"
"744","cogdxad","rosmap","1","darkred","CIT","0.04889"
"745","cogdxad","rosmap","1","darkred","DDN","0.04632"
"746","cogdxad","rosmap","1","darkred","KCNA5","0.00631"
"747","cogdxad","rosmap","1","darkred","KSR2","0.0018"
"748","cogdxad","rosmap","1","darkred","SPRYD3","0.02116"
"749","cogdxad","rosmap","1","darkred","TAC3","0.04708"
"750","cogdxad","rosmap","1","darkred","ULK1","0.05017"
"751","cogdxad","rosmap","1","darkred","WSCD2","0.02721"
"752","cogdxad","rosmap","1","darkred","ADPRHL1","0.00624"
"753","cogdxad","rosmap","1","darkred","FAM155A","0.000104"
"754","cogdxad","rosmap","1","darkred","DACT1","0.04396"
"755","cogdxad","rosmap","1","darkred","JPH4","0.01041"
"756","cogdxad","rosmap","1","darkred","MYH7","0.01539"
"757","cogdxad","rosmap","1","darkred","NGB","0.02934"
"758","cogdxad","rosmap","1","darkred","SLC24A4","0.02592"
"759","cogdxad","rosmap","1","darkred","TDRD9","0.01143"
"760","cogdxad","rosmap","1","darkred","TMEM63C","0.00976"
"761","cogdxad","rosmap","1","darkred","ZDHHC22","0.05018"
"762","cogdxad","rosmap","1","darkred","ARNT2","0.00502"
"763","cogdxad","rosmap","1","darkred","CPEB1","0.01365"
"764","cogdxad","rosmap","1","darkred","LRRK1","0.00927"
"765","cogdxad","rosmap","1","darkred","LTK","0.000364"
"766","cogdxad","rosmap","1","darkred","MEX3B","0.04253"
"767","cogdxad","rosmap","1","darkred","MYO9A","0.01868"
"768","cogdxad","rosmap","1","darkred","RPL4","0.05103"
