"","tissue","which.one","scorecutoff","module","gene","pvalue"
"7417","cogdnotxad","rosmap","1","thistle2","GDAP1","0.35966"
"7418","cogdnotxad","rosmap","1","thistle2","LRRCC1","0.366"
"7419","cogdnotxad","rosmap","1","thistle2","MTBP","0.287"
"7420","cogdnotxad","rosmap","1","thistle2","MTMR7","0.739"
"7421","cogdnotxad","rosmap","1","thistle2","PDE7A","0.501"
"7422","cogdnotxad","rosmap","1","thistle2","PLAG1","0.12386"
"7423","cogdnotxad","rosmap","1","thistle2","ZNF7","0.357"
"7424","cogdnotxad","rosmap","1","thistle2","AGTPBP1","0.02647"
"7425","cogdnotxad","rosmap","1","thistle2","FBXW2","0.39"
"7426","cogdnotxad","rosmap","1","thistle2","FKTN","0.05622"
"7427","cogdnotxad","rosmap","1","thistle2","FUBP3","0.404"
"7428","cogdnotxad","rosmap","1","thistle2","PIGO","0.402"
"7429","cogdnotxad","rosmap","1","thistle2","RECK","0.13881"
"7430","cogdnotxad","rosmap","1","thistle2","SECISBP2","0.11861"
"7431","cogdnotxad","rosmap","1","thistle2","TSC1","0.827"
"7432","cogdnotxad","rosmap","1","thistle2","WDR31","0.769"
"7433","cogdnotxad","rosmap","1","thistle2","XPA","0.983"
"7434","cogdnotxad","rosmap","1","thistle2","C10orf68","0.699"
"7435","cogdnotxad","rosmap","1","thistle2","CC2D2B","0.224"
"7436","cogdnotxad","rosmap","1","thistle2","DHTKD1","0.61"
"7437","cogdnotxad","rosmap","1","thistle2","KIN","0.855"
"7438","cogdnotxad","rosmap","1","thistle2","METTL10","0.343"
"7439","cogdnotxad","rosmap","1","thistle2","MRPS16","0.862"
"7440","cogdnotxad","rosmap","1","thistle2","NOC3L","0.516"
"7441","cogdnotxad","rosmap","1","thistle2","PBLD","0.734"
"7442","cogdnotxad","rosmap","1","thistle2","PCGF6","0.789"
"7443","cogdnotxad","rosmap","1","thistle2","RHOBTB1","0.567"
"7444","cogdnotxad","rosmap","1","thistle2","RUFY2","0.918"
"7445","cogdnotxad","rosmap","1","thistle2","SAR1A","0.16071"
"7446","cogdnotxad","rosmap","1","thistle2","SEC23IP","0.231"
"7447","cogdnotxad","rosmap","1","thistle2","SFXN2","0.982"
"7448","cogdnotxad","rosmap","1","thistle2","TET1","0.31092"
"7449","cogdnotxad","rosmap","1","thistle2","ZNF518A","0.167"
"7450","cogdnotxad","rosmap","1","thistle2","ALKBH8","0.585"
"7451","cogdnotxad","rosmap","1","thistle2","C11orf54","0.212"
"7452","cogdnotxad","rosmap","1","thistle2","CCDC82","0.263"
"7453","cogdnotxad","rosmap","1","thistle2","FNBP4","2.8e-05"
"7454","cogdnotxad","rosmap","1","thistle2","GTF2H1","0.0137"
"7455","cogdnotxad","rosmap","1","thistle2","ME3","0.402"
"7456","cogdnotxad","rosmap","1","thistle2","NEU3","0.08111"
"7457","cogdnotxad","rosmap","1","thistle2","PIK3C2A","0.02322"
"7458","cogdnotxad","rosmap","1","thistle2","PRKRIR","0.651"
"7459","cogdnotxad","rosmap","1","thistle2","RNF141","0.394"
"7460","cogdnotxad","rosmap","1","thistle2","SUV420H1","0.469"
"7461","cogdnotxad","rosmap","1","thistle2","ZNF195","0.69"
"7462","cogdnotxad","rosmap","1","thistle2","CHFR","0.905"
"7463","cogdnotxad","rosmap","1","thistle2","CNPY2","0.214"
"7464","cogdnotxad","rosmap","1","thistle2","DDX55","0.918"
"7465","cogdnotxad","rosmap","1","thistle2","FBXW8","0.643"
"7466","cogdnotxad","rosmap","1","thistle2","GTF2H3","0.933"
"7467","cogdnotxad","rosmap","1","thistle2","HNRNPA1","0.02315"
"7468","cogdnotxad","rosmap","1","thistle2","IFT81","0.17982"
"7469","cogdnotxad","rosmap","1","thistle2","LPCAT3","0.00218"
"7470","cogdnotxad","rosmap","1","thistle2","LRRC43","0.482"
"7471","cogdnotxad","rosmap","1","thistle2","MBD6","0.613"
"7472","cogdnotxad","rosmap","1","thistle2","NAV3","0.923"
"7473","cogdnotxad","rosmap","1","thistle2","PAH","0.58"
"7474","cogdnotxad","rosmap","1","thistle2","PWP1","0.12912"
"7475","cogdnotxad","rosmap","1","thistle2","PYROXD1","0.552"
"7476","cogdnotxad","rosmap","1","thistle2","RPAP3","0.314"
"7477","cogdnotxad","rosmap","1","thistle2","TAS2R14","0.281"
"7478","cogdnotxad","rosmap","1","thistle2","TFCP2","0.108"
"7479","cogdnotxad","rosmap","1","thistle2","VEZT","0.153"
"7480","cogdnotxad","rosmap","1","thistle2","ZNF10","0.21301"
"7481","cogdnotxad","rosmap","1","thistle2","CCDC122","0.431"
"7482","cogdnotxad","rosmap","1","thistle2","FGF9","0.826"
"7483","cogdnotxad","rosmap","1","thistle2","HMGB1","0.06247"
"7484","cogdnotxad","rosmap","1","thistle2","MED4","0.00758"
"7485","cogdnotxad","rosmap","1","thistle2","PSPC1","0.289"
"7486","cogdnotxad","rosmap","1","thistle2","RFXAP","0.485"
"7487","cogdnotxad","rosmap","1","thistle2","XPO4","0.439"
"7488","cogdnotxad","rosmap","1","thistle2","ATP5S","0.05957"
"7489","cogdnotxad","rosmap","1","thistle2","DICER1","0.602"
"7490","cogdnotxad","rosmap","1","thistle2","ENTPD5","0.20767"
"7491","cogdnotxad","rosmap","1","thistle2","GPR135","0.814"
"7492","cogdnotxad","rosmap","1","thistle2","LTB4R2","0.4"
"7493","cogdnotxad","rosmap","1","thistle2","NUBPL","0.688"
"7494","cogdnotxad","rosmap","1","thistle2","SNW1","0.627"
"7495","cogdnotxad","rosmap","1","thistle2","YLPM1","0.000811"
"7496","cogdnotxad","rosmap","1","thistle2","ALDH1A3","0.771"
"7497","cogdnotxad","rosmap","1","thistle2","BNIP2","0.185"
"7498","cogdnotxad","rosmap","1","thistle2","C15orf38","0.268"
"7499","cogdnotxad","rosmap","1","thistle2","CHD2","0.11598"
"7500","cogdnotxad","rosmap","1","thistle2","CKMT1B","0.452"
"7501","cogdnotxad","rosmap","1","thistle2","CLPX","0.04959"
"7502","cogdnotxad","rosmap","1","thistle2","DPP8","0.583"
"7503","cogdnotxad","rosmap","1","thistle2","GLCE","0.341"
"7504","cogdnotxad","rosmap","1","thistle2","GOLGA8A","0.636"
"7505","cogdnotxad","rosmap","1","thistle2","GOLGA8B","0.29066"
"7506","cogdnotxad","rosmap","1","thistle2","MTFMT","0.931"
"7507","cogdnotxad","rosmap","1","thistle2","SLC24A1","0.30429"
"7508","cogdnotxad","rosmap","1","thistle2","TEX9","0.08373"
"7509","cogdnotxad","rosmap","1","thistle2","TPM1","0.02862"
"7510","cogdnotxad","rosmap","1","thistle2","TUBGCP5","0.03518"
"7511","cogdnotxad","rosmap","1","thistle2","WDR61","0.622"
"7512","cogdnotxad","rosmap","1","thistle2","ZNF280D","0.11159"
"7513","cogdnotxad","rosmap","1","thistle2","CCDC113","0.15648"
"7514","cogdnotxad","rosmap","1","thistle2","CLUAP1","0.05915"
"7515","cogdnotxad","rosmap","1","thistle2","CRYM","0.142"
"7516","cogdnotxad","rosmap","1","thistle2","MPV17L","0.272"
"7517","cogdnotxad","rosmap","1","thistle2","NFATC2IP","0.319"
"7518","cogdnotxad","rosmap","1","thistle2","RSPRY1","0.662"
"7519","cogdnotxad","rosmap","1","thistle2","TERF2IP","0.151"
"7520","cogdnotxad","rosmap","1","thistle2","ZNF19","0.00831"
"7521","cogdnotxad","rosmap","1","thistle2","ZNF23","0.01249"
"7522","cogdnotxad","rosmap","1","thistle2","ZNF75A","0.651"
"7523","cogdnotxad","rosmap","1","thistle2","ARSG","0.422"
"7524","cogdnotxad","rosmap","1","thistle2","BECN1","0.913"
"7525","cogdnotxad","rosmap","1","thistle2","C17orf75","0.06529"
"7526","cogdnotxad","rosmap","1","thistle2","CCDC57","0.806"
"7527","cogdnotxad","rosmap","1","thistle2","CYB5D2","0.199"
"7528","cogdnotxad","rosmap","1","thistle2","GOSR1","0.08875"
"7529","cogdnotxad","rosmap","1","thistle2","PIGW","0.959"
"7530","cogdnotxad","rosmap","1","thistle2","SCPEP1","0.16945"
"7531","cogdnotxad","rosmap","1","thistle2","SLFN5","0.15544"
"7532","cogdnotxad","rosmap","1","thistle2","TNRC6C","0.765"
"7533","cogdnotxad","rosmap","1","thistle2","TSR1","0.405"
"7534","cogdnotxad","rosmap","1","thistle2","TTC25","0.407"
"7535","cogdnotxad","rosmap","1","thistle2","UNK","0.374"
"7536","cogdnotxad","rosmap","1","thistle2","AFG3L2","0.25375"
"7537","cogdnotxad","rosmap","1","thistle2","CCDC102B","0.596"
"7538","cogdnotxad","rosmap","1","thistle2","ENOSF1","0.663"
"7539","cogdnotxad","rosmap","1","thistle2","FECH","0.879"
"7540","cogdnotxad","rosmap","1","thistle2","NARS","0.25373"
"7541","cogdnotxad","rosmap","1","thistle2","PIAS2","0.974"
"7542","cogdnotxad","rosmap","1","thistle2","VPS4B","0.18316"
"7543","cogdnotxad","rosmap","1","thistle2","ZNF396","0.821"
"7544","cogdnotxad","rosmap","1","thistle2","FAM98C","0.09537"
"7545","cogdnotxad","rosmap","1","thistle2","RDH13","0.00755"
"7546","cogdnotxad","rosmap","1","thistle2","ZFP28","0.883"
"7547","cogdnotxad","rosmap","1","thistle2","ZNF100","0.397"
"7548","cogdnotxad","rosmap","1","thistle2","ZNF418","0.254"
"7549","cogdnotxad","rosmap","1","thistle2","ZNF491","0.732"
"7550","cogdnotxad","rosmap","1","thistle2","ZNF530","0.691"
"7551","cogdnotxad","rosmap","1","thistle2","ZNF559","0.27939"
"7552","cogdnotxad","rosmap","1","thistle2","ZNF606","0.288"
"7553","cogdnotxad","rosmap","1","thistle2","ZNF626","0.34686"
"7554","cogdnotxad","rosmap","1","thistle2","POFUT1","0.202"
"7555","cogdnotxad","rosmap","1","thistle2","SYCP2","0.739"
"7556","cogdnotxad","rosmap","1","thistle2","TASP1","0.855"
"7557","cogdnotxad","rosmap","1","thistle2","ZNF334","0.437"
"7558","cogdnotxad","rosmap","1","thistle2","BRWD1","0.598"
"7559","cogdnotxad","rosmap","1","thistle2","CRYZL1","0.672"
"7560","cogdnotxad","rosmap","1","thistle2","GART","0.41"
"7561","cogdnotxad","rosmap","1","thistle2","HLCS","0.5"
"7562","cogdnotxad","rosmap","1","thistle2","LCA5L","0.53"
"7563","cogdnotxad","rosmap","1","thistle2","USP16","0.586"
"7564","cogdnotxad","rosmap","1","thistle2","ADSL","0.09044"
"7565","cogdnotxad","rosmap","1","thistle2","WBP2NL","0.01504"
"7566","cogdnotxad","rosmap","1","purple","ARHGEF2","0.895"
"7567","cogdnotxad","rosmap","1","purple","ARL8A","0.484"
"7568","cogdnotxad","rosmap","1","purple","CLCA4","0.771"
"7569","cogdnotxad","rosmap","1","purple","CNTN2","0.17935"
"7570","cogdnotxad","rosmap","1","purple","DUSP10","0.142"
"7571","cogdnotxad","rosmap","1","purple","ELOVL1","0.827"
"7572","cogdnotxad","rosmap","1","purple","GJC2","0.664"
"7573","cogdnotxad","rosmap","1","purple","HSD11B1","0.576"
"7574","cogdnotxad","rosmap","1","purple","IPO13","0.665"
"7575","cogdnotxad","rosmap","1","purple","LDLRAP1","0.391"
"7576","cogdnotxad","rosmap","1","purple","LRRC8D","0.06473"
"7577","cogdnotxad","rosmap","1","purple","NFASC","0.215"
"7578","cogdnotxad","rosmap","1","purple","NHLH2","0.704"
"7579","cogdnotxad","rosmap","1","purple","NKAIN1","0.339"
"7580","cogdnotxad","rosmap","1","purple","PHLDA3","0.07707"
"7581","cogdnotxad","rosmap","1","purple","SH2D1B","0.29691"
"7582","cogdnotxad","rosmap","1","purple","SLC45A3","0.517"
"7583","cogdnotxad","rosmap","1","purple","STXBP3","0.03768"
"7584","cogdnotxad","rosmap","1","purple","TMEM206","0.318"
"7585","cogdnotxad","rosmap","1","purple","TMEM63A","0.281"
"7586","cogdnotxad","rosmap","1","purple","TRIM62","0.493"
"7587","cogdnotxad","rosmap","1","purple","VAMP3","0.338"
"7588","cogdnotxad","rosmap","1","purple","ZNF644","0.86"
"7589","cogdnotxad","rosmap","1","purple","BIN1","1e-06"
"7590","cogdnotxad","rosmap","1","purple","BOK","0.465"
"7591","cogdnotxad","rosmap","1","purple","CYP27A1","0.688"
"7592","cogdnotxad","rosmap","1","purple","DYSF","0.13423"
"7593","cogdnotxad","rosmap","1","purple","EFHD1","0.198"
"7594","cogdnotxad","rosmap","1","purple","ERMN","0.714"
"7595","cogdnotxad","rosmap","1","purple","HOXD1","0.00915000000000001"
"7596","cogdnotxad","rosmap","1","purple","INPP1","0.795"
"7597","cogdnotxad","rosmap","1","purple","KCTD18","0.405"
"7598","cogdnotxad","rosmap","1","purple","LRP2","0.584"
"7599","cogdnotxad","rosmap","1","purple","PTMA","0.649"
"7600","cogdnotxad","rosmap","1","purple","RASGRP3","0.20931"
"7601","cogdnotxad","rosmap","1","purple","SH2D6","0.92"
"7602","cogdnotxad","rosmap","1","purple","SH3BP4","0.225"
"7603","cogdnotxad","rosmap","1","purple","TTC7A","0.13526"
"7604","cogdnotxad","rosmap","1","purple","VRK2","0.995"
"7605","cogdnotxad","rosmap","1","purple","AMOTL2","0.904"
"7606","cogdnotxad","rosmap","1","purple","APOD","0.25091"
"7607","cogdnotxad","rosmap","1","purple","CLDN11","0.335"
"7608","cogdnotxad","rosmap","1","purple","CLDND1","0.19537"
"7609","cogdnotxad","rosmap","1","purple","CPOX","0.549"
"7610","cogdnotxad","rosmap","1","purple","FRMD4B","0.371"
"7611","cogdnotxad","rosmap","1","purple","GPR62","0.29305"
"7612","cogdnotxad","rosmap","1","purple","HDAC11","0.81"
"7613","cogdnotxad","rosmap","1","purple","MAP6D1","0.274"
"7614","cogdnotxad","rosmap","1","purple","PLD1","0.922"
"7615","cogdnotxad","rosmap","1","purple","PPP2R3A","0.52"
"7616","cogdnotxad","rosmap","1","purple","PXK","0.948"
"7617","cogdnotxad","rosmap","1","purple","TF","0.97"
"7618","cogdnotxad","rosmap","1","purple","TRIM59","0.07535"
"7619","cogdnotxad","rosmap","1","purple","ENPP6","0.813"
"7620","cogdnotxad","rosmap","1","purple","FAM53A","0.239"
"7621","cogdnotxad","rosmap","1","purple","FRYL","0.05039"
"7622","cogdnotxad","rosmap","1","purple","PDE6B","0.143"
"7623","cogdnotxad","rosmap","1","purple","RBPJ","0.798"
"7624","cogdnotxad","rosmap","1","purple","TMEM165","0.971"
"7625","cogdnotxad","rosmap","1","purple","UNC5C","0.541"
"7626","cogdnotxad","rosmap","1","purple","MAN2A1","0.667"
"7627","cogdnotxad","rosmap","1","purple","SHROOM1","0.925"
"7628","cogdnotxad","rosmap","1","purple","SPOCK1","0.845"
"7629","cogdnotxad","rosmap","1","purple","TMEM171","0.13449"
"7630","cogdnotxad","rosmap","1","purple","ZDHHC11","0.835"
"7631","cogdnotxad","rosmap","1","purple","DLL1","0.01804"
"7632","cogdnotxad","rosmap","1","purple","HS3ST5","0.03607"
"7633","cogdnotxad","rosmap","1","purple","LRRC1","0.301"
"7634","cogdnotxad","rosmap","1","purple","MOG","0.962"
"7635","cogdnotxad","rosmap","1","purple","NT5DC1","0.483"
"7636","cogdnotxad","rosmap","1","purple","SGK1","0.07471"
"7637","cogdnotxad","rosmap","1","purple","TFEB","0.611"
"7638","cogdnotxad","rosmap","1","purple","TJAP1","0.395"
"7639","cogdnotxad","rosmap","1","purple","ZSCAN16","0.10567"
"7640","cogdnotxad","rosmap","1","purple","FLNC","0.938"
"7641","cogdnotxad","rosmap","1","purple","FSCN1","0.06185"
"7642","cogdnotxad","rosmap","1","purple","GPR37","0.278"
"7643","cogdnotxad","rosmap","1","purple","GRM3","0.551"
"7644","cogdnotxad","rosmap","1","purple","KEL","0.428"
"7645","cogdnotxad","rosmap","1","purple","SLC12A9","0.587"
"7646","cogdnotxad","rosmap","1","purple","SYPL1","0.03957"
"7647","cogdnotxad","rosmap","1","purple","CCNE2","0.03438"
"7648","cogdnotxad","rosmap","1","purple","DOCK5","0.1009"
"7649","cogdnotxad","rosmap","1","purple","ENPP2","0.632"
"7650","cogdnotxad","rosmap","1","purple","KIF13B","0.447"
"7651","cogdnotxad","rosmap","1","purple","MTUS1","0.472"
"7652","cogdnotxad","rosmap","1","purple","NDRG1","0.40042"
"7653","cogdnotxad","rosmap","1","purple","SFRP1","0.618"
"7654","cogdnotxad","rosmap","1","purple","ST18","0.568"
"7655","cogdnotxad","rosmap","1","purple","ABCA2","0.811"
"7656","cogdnotxad","rosmap","1","purple","ANGPTL2","0.774"
"7657","cogdnotxad","rosmap","1","purple","CDC14B","0.787"
"7658","cogdnotxad","rosmap","1","purple","DFNB31","0.02197"
"7659","cogdnotxad","rosmap","1","purple","DMRT2","0.184"
"7660","cogdnotxad","rosmap","1","purple","FAM102A","0.313"
"7661","cogdnotxad","rosmap","1","purple","PTPDC1","0.203"
"7662","cogdnotxad","rosmap","1","purple","SEMA4D","0.03433"
"7663","cogdnotxad","rosmap","1","purple","SLC31A2","0.15242"
"7664","cogdnotxad","rosmap","1","purple","UAP1L1","0.816"
"7665","cogdnotxad","rosmap","1","purple","C10orf128","0.786"
"7666","cogdnotxad","rosmap","1","purple","C10orf90","0.693"
"7667","cogdnotxad","rosmap","1","purple","FAM107B","0.717"
"7668","cogdnotxad","rosmap","1","purple","FGFR2","0.08654"
"7669","cogdnotxad","rosmap","1","purple","LHPP","0.597"
"7670","cogdnotxad","rosmap","1","purple","LZTS2","0.13266"
"7671","cogdnotxad","rosmap","1","purple","NKX6-2","0.75"
"7672","cogdnotxad","rosmap","1","purple","NUDT13","0.794"
"7673","cogdnotxad","rosmap","1","purple","PIP4K2A","0.01349"
"7674","cogdnotxad","rosmap","1","purple","TBC1D12","0.804"
"7675","cogdnotxad","rosmap","1","purple","UNC5B","0.746"
"7676","cogdnotxad","rosmap","1","purple","CDC42EP2","0.6094"
"7677","cogdnotxad","rosmap","1","purple","CDKN1C","0.77"
"7678","cogdnotxad","rosmap","1","purple","DHCR7","0.315"
"7679","cogdnotxad","rosmap","1","purple","DSCAML1","0.811"
"7680","cogdnotxad","rosmap","1","purple","FEZ1","0.705"
"7681","cogdnotxad","rosmap","1","purple","GAL","0.77"
"7682","cogdnotxad","rosmap","1","purple","JAM3","0.29312"
"7683","cogdnotxad","rosmap","1","purple","LAYN","0.521"
"7684","cogdnotxad","rosmap","1","purple","NADSYN1","0.535"
"7685","cogdnotxad","rosmap","1","purple","RHOG","0.548"
"7686","cogdnotxad","rosmap","1","purple","RNH1","0.962"
"7687","cogdnotxad","rosmap","1","purple","ZBTB3","0.244"
"7688","cogdnotxad","rosmap","1","purple","ANAPC7","0.362"
"7689","cogdnotxad","rosmap","1","purple","CD9","0.61"
"7690","cogdnotxad","rosmap","1","purple","DNAJC22","0.18285"
"7691","cogdnotxad","rosmap","1","purple","ERBB3","0.536"
"7692","cogdnotxad","rosmap","1","purple","GALNT6","0.434"
"7693","cogdnotxad","rosmap","1","purple","TMCC3","0.623"
"7694","cogdnotxad","rosmap","1","purple","FAM124A","0.527"
"7695","cogdnotxad","rosmap","1","purple","SLAIN1","0.744"
"7696","cogdnotxad","rosmap","1","purple","HOMEZ","0.542"
"7697","cogdnotxad","rosmap","1","purple","HSPA2","0.209"
"7698","cogdnotxad","rosmap","1","purple","PACS2","0.42894"
"7699","cogdnotxad","rosmap","1","purple","PLEKHG3","0.717"
"7700","cogdnotxad","rosmap","1","purple","POMT2","0.487"
"7701","cogdnotxad","rosmap","1","purple","PRIMA1","0.689"
"7702","cogdnotxad","rosmap","1","purple","ARHGAP11B","0.435"
"7703","cogdnotxad","rosmap","1","purple","C15orf52","0.12427"
"7704","cogdnotxad","rosmap","1","purple","CAPN3","0.163"
"7705","cogdnotxad","rosmap","1","purple","CRTC3","0.00173"
"7706","cogdnotxad","rosmap","1","purple","GREM1","0.898"
"7707","cogdnotxad","rosmap","1","purple","ISLR","0.308"
"7708","cogdnotxad","rosmap","1","purple","MKRN3","0.0673"
"7709","cogdnotxad","rosmap","1","purple","MYO1E","0.937"
"7710","cogdnotxad","rosmap","1","purple","PCSK6","0.711"
"7711","cogdnotxad","rosmap","1","purple","SHC4","0.07806"
"7712","cogdnotxad","rosmap","1","purple","SLCO3A1","0.805"
"7713","cogdnotxad","rosmap","1","purple","TARSL2","0.931"
"7714","cogdnotxad","rosmap","1","purple","CDH1","0.571"
"7715","cogdnotxad","rosmap","1","purple","CPNE2","0.696"
"7716","cogdnotxad","rosmap","1","purple","FA2H","0.14824"
"7717","cogdnotxad","rosmap","1","purple","NDE1","0.445"
"7718","cogdnotxad","rosmap","1","purple","PAQR4","0.592"
"7719","cogdnotxad","rosmap","1","purple","SOX8","0.362"
"7720","cogdnotxad","rosmap","1","purple","STX4","0.00634"
"7721","cogdnotxad","rosmap","1","purple","TMC7","0.21115"
"7722","cogdnotxad","rosmap","1","purple","AATK","0.03676"
"7723","cogdnotxad","rosmap","1","purple","ABCA8","0.1578"
"7724","cogdnotxad","rosmap","1","purple","AFMID","0.448"
"7725","cogdnotxad","rosmap","1","purple","ASPA","0.752"
"7726","cogdnotxad","rosmap","1","purple","CDR2L","0.00729"
"7727","cogdnotxad","rosmap","1","purple","EVI2A","0.04875"
"7728","cogdnotxad","rosmap","1","purple","KRT17","0.01182"
"7729","cogdnotxad","rosmap","1","purple","MYO18A","0.964"
"7730","cogdnotxad","rosmap","1","purple","MYO1D","0.38628"
"7731","cogdnotxad","rosmap","1","purple","POLG2","0.194"
"7732","cogdnotxad","rosmap","1","purple","RFFL","0.0362"
"7733","cogdnotxad","rosmap","1","purple","TMC6","0.553"
"7734","cogdnotxad","rosmap","1","purple","TMEM98","0.815"
"7735","cogdnotxad","rosmap","1","purple","TTYH2","0.522"
"7736","cogdnotxad","rosmap","1","purple","CDH19","0.832"
"7737","cogdnotxad","rosmap","1","purple","CNDP1","0.399"
"7738","cogdnotxad","rosmap","1","purple","NPC1","0.449"
"7739","cogdnotxad","rosmap","1","purple","ARRDC2","0.854"
"7740","cogdnotxad","rosmap","1","purple","CD22","0.14444"
"7741","cogdnotxad","rosmap","1","purple","DNM2","0.313"
"7742","cogdnotxad","rosmap","1","purple","DOHH","0.849"
"7743","cogdnotxad","rosmap","1","purple","EML2","0.000635"
"7744","cogdnotxad","rosmap","1","purple","FCHO1","0.188"
"7745","cogdnotxad","rosmap","1","purple","HPN","0.946"
"7746","cogdnotxad","rosmap","1","purple","KLK6","0.96"
"7747","cogdnotxad","rosmap","1","purple","LIPE","0.824"
"7748","cogdnotxad","rosmap","1","purple","MYO9B","0.01929"
"7749","cogdnotxad","rosmap","1","purple","PPAP2C","0.95"
"7750","cogdnotxad","rosmap","1","purple","S1PR5","0.384"
"7751","cogdnotxad","rosmap","1","purple","ZNF565","0.964"
"7752","cogdnotxad","rosmap","1","purple","ACSS2","0.07171"
"7753","cogdnotxad","rosmap","1","purple","DBNDD2","0.06752"
"7754","cogdnotxad","rosmap","1","purple","TMEM189","0.425"
"7755","cogdnotxad","rosmap","1","purple","C21orf91","0.388"
"7756","cogdnotxad","rosmap","1","purple","DIP2A","0.656"
"7757","cogdnotxad","rosmap","1","purple","ICOSLG","0.461"
"7758","cogdnotxad","rosmap","1","purple","OLIG2","0.163"
"7759","cogdnotxad","rosmap","1","purple","SIM2","0.647"
"7760","cogdnotxad","rosmap","1","purple","CDC42EP1","0.775"
"7761","cogdnotxad","rosmap","1","purple","GAL3ST1","0.535"
"7762","cogdnotxad","rosmap","1","purple","MICALL1","0.16295"
"7763","cogdnotxad","rosmap","1","purple","NEFH","0.17217"
"7764","cogdnotxad","rosmap","1","purple","SOX10","0.705"
"7765","cogdnotxad","rosmap","1","honeydew1","ARID4B","0.47"
"7766","cogdnotxad","rosmap","1","honeydew1","ATF6","0.883"
"7767","cogdnotxad","rosmap","1","honeydew1","C1orf131","0.417"
"7768","cogdnotxad","rosmap","1","honeydew1","DBT","0.99"
"7769","cogdnotxad","rosmap","1","honeydew1","DDI2","0.191"
"7770","cogdnotxad","rosmap","1","honeydew1","FAM73A","0.835"
"7771","cogdnotxad","rosmap","1","honeydew1","GATAD2B","0.454"
"7772","cogdnotxad","rosmap","1","honeydew1","KIAA0319L","0.13127"
"7773","cogdnotxad","rosmap","1","honeydew1","MTHFR","0.16847"
"7774","cogdnotxad","rosmap","1","honeydew1","ODF2L","0.147"
"7775","cogdnotxad","rosmap","1","honeydew1","PRKAA2","0.02974"
"7776","cogdnotxad","rosmap","1","honeydew1","RNF115","0.10137"
"7777","cogdnotxad","rosmap","1","honeydew1","RSBN1","0.10959"
"7778","cogdnotxad","rosmap","1","honeydew1","AP1S3","0.944"
"7779","cogdnotxad","rosmap","1","honeydew1","BARD1","0.531"
"7780","cogdnotxad","rosmap","1","honeydew1","C2orf62","0.06576"
"7781","cogdnotxad","rosmap","1","honeydew1","DNAJC5G","0.831"
"7782","cogdnotxad","rosmap","1","honeydew1","FAM161A","0.263"
"7783","cogdnotxad","rosmap","1","honeydew1","GMCL1","0.681"
"7784","cogdnotxad","rosmap","1","honeydew1","GPR155","0.577"
"7785","cogdnotxad","rosmap","1","honeydew1","MPP4","0.27416"
"7786","cogdnotxad","rosmap","1","honeydew1","PRPF40A","0.451"
"7787","cogdnotxad","rosmap","1","honeydew1","RNASEH1","0.396"
"7788","cogdnotxad","rosmap","1","honeydew1","SGOL2","0.662"
"7789","cogdnotxad","rosmap","1","honeydew1","SNTG2","0.27802"
"7790","cogdnotxad","rosmap","1","honeydew1","SPC25","0.858"
"7791","cogdnotxad","rosmap","1","honeydew1","THUMPD2","0.05473"
"7792","cogdnotxad","rosmap","1","honeydew1","TMEM17","0.745"
"7793","cogdnotxad","rosmap","1","honeydew1","TMEM182","0.584"
"7794","cogdnotxad","rosmap","1","honeydew1","WDR92","0.234"
"7795","cogdnotxad","rosmap","1","honeydew1","CACNA1D","0.51"
"7796","cogdnotxad","rosmap","1","honeydew1","CCDC66","0.01441"
"7797","cogdnotxad","rosmap","1","honeydew1","CHDH","0.16"
"7798","cogdnotxad","rosmap","1","honeydew1","DHX36","0.672"
"7799","cogdnotxad","rosmap","1","honeydew1","KCNMB3","0.509"
"7800","cogdnotxad","rosmap","1","honeydew1","METTL6","0.0941"
"7801","cogdnotxad","rosmap","1","honeydew1","PIGX","0.21"
"7802","cogdnotxad","rosmap","1","honeydew1","RSRC1","0.98"
"7803","cogdnotxad","rosmap","1","honeydew1","SLC6A20","0.248"
"7804","cogdnotxad","rosmap","1","honeydew1","TNNC1","0.221"
"7805","cogdnotxad","rosmap","1","honeydew1","BANK1","0.896"
"7806","cogdnotxad","rosmap","1","honeydew1","CENPE","0.515"
"7807","cogdnotxad","rosmap","1","honeydew1","CLGN","0.737"
"7808","cogdnotxad","rosmap","1","honeydew1","GRK4","0.263"
"7809","cogdnotxad","rosmap","1","honeydew1","LIAS","0.419"
"7810","cogdnotxad","rosmap","1","honeydew1","THAP6","0.385"
"7811","cogdnotxad","rosmap","1","honeydew1","TMEM192","0.2"
"7812","cogdnotxad","rosmap","1","honeydew1","TXK","0.04075"
"7813","cogdnotxad","rosmap","1","honeydew1","LYRM7","0.318"
"7814","cogdnotxad","rosmap","1","honeydew1","RICTOR","0.789"
"7815","cogdnotxad","rosmap","1","honeydew1","SPEF2","0.577"
"7816","cogdnotxad","rosmap","1","honeydew1","THG1L","0.654"
"7817","cogdnotxad","rosmap","1","honeydew1","BRD2","0.29701"
"7818","cogdnotxad","rosmap","1","honeydew1","C6orf170","0.531"
"7819","cogdnotxad","rosmap","1","honeydew1","C6orf57","0.07528"
"7820","cogdnotxad","rosmap","1","honeydew1","CCR6","0.817"
"7821","cogdnotxad","rosmap","1","honeydew1","CDC40","0.955"
"7822","cogdnotxad","rosmap","1","honeydew1","KCTD20","0.603"
