"","tissue","which.one","scorecutoff","module","gene","pvalue"
"443","cogdxad","rosmap","1","lightyellow","UBA3","0.44"
"444","cogdxad","rosmap","1","lightyellow","CISD2","0.791"
"445","cogdxad","rosmap","1","lightyellow","GNPDA2","0.885"
"446","cogdxad","rosmap","1","lightyellow","MEPE","0.219"
"447","cogdxad","rosmap","1","lightyellow","MRFAP1L1","0.884"
"448","cogdxad","rosmap","1","lightyellow","MRPS18C","0.448"
"449","cogdxad","rosmap","1","lightyellow","NFXL1","0.1056"
"450","cogdxad","rosmap","1","lightyellow","PAPSS1","0.01604"
"451","cogdxad","rosmap","1","lightyellow","RNF175","0.08826"
"452","cogdxad","rosmap","1","lightyellow","SCFD2","0.29"
"453","cogdxad","rosmap","1","lightyellow","USO1","0.609"
"454","cogdxad","rosmap","1","lightyellow","AP3S1","0.491"
"455","cogdxad","rosmap","1","lightyellow","CCNB1","0.859"
"456","cogdxad","rosmap","1","lightyellow","CDO1","0.426"
"457","cogdxad","rosmap","1","lightyellow","COMMD10","0.797"
"458","cogdxad","rosmap","1","lightyellow","COX7C","0.366"
"459","cogdxad","rosmap","1","lightyellow","H2AFY","0.226"
"460","cogdxad","rosmap","1","lightyellow","HINT1","0.338"
"461","cogdxad","rosmap","1","lightyellow","MOCS2","0.369"
"462","cogdxad","rosmap","1","lightyellow","MRPS36","0.886"
"463","cogdxad","rosmap","1","lightyellow","NDUFAF2","0.264"
"464","cogdxad","rosmap","1","lightyellow","NDUFS4","0.0813"
"465","cogdxad","rosmap","1","lightyellow","NUDCD2","0.765"
"466","cogdxad","rosmap","1","lightyellow","PCDHA13","0.00753"
"467","cogdxad","rosmap","1","lightyellow","PFDN1","3e-06"
"468","cogdxad","rosmap","1","lightyellow","PTTG1","0.718"
"469","cogdxad","rosmap","1","lightyellow","RPL26L1","0.17921"
"470","cogdxad","rosmap","1","lightyellow","TAF9","0.457"
"471","cogdxad","rosmap","1","lightyellow","TRIM36","0.01608"
"472","cogdxad","rosmap","1","lightyellow","TTC1","0.597"
"473","cogdxad","rosmap","1","lightyellow","VDAC1","0.15305"
"474","cogdxad","rosmap","1","lightyellow","ZNF354A","0.955"
"475","cogdxad","rosmap","1","lightyellow","ACAT2","0.777"
"476","cogdxad","rosmap","1","lightyellow","ASF1A","0.322"
"477","cogdxad","rosmap","1","lightyellow","C6orf203","0.21"
"478","cogdxad","rosmap","1","lightyellow","CCDC28A","0.404"
"479","cogdxad","rosmap","1","lightyellow","CENPQ","0.02008"
"480","cogdxad","rosmap","1","lightyellow","COX7A2","0.291"
"481","cogdxad","rosmap","1","lightyellow","EEF1E1","0.33709"
"482","cogdxad","rosmap","1","lightyellow","GTF3C6","0.06704"
"483","cogdxad","rosmap","1","lightyellow","HDAC2","0.03062"
"484","cogdxad","rosmap","1","lightyellow","HDDC2","0.295"
"485","cogdxad","rosmap","1","lightyellow","HMGN3","0.451"
"486","cogdxad","rosmap","1","lightyellow","LMBRD1","0.328"
"487","cogdxad","rosmap","1","lightyellow","MEA1","0.413"
"488","cogdxad","rosmap","1","lightyellow","MRS2","0.642"
"489","cogdxad","rosmap","1","lightyellow","MUT","0.04782"
"490","cogdxad","rosmap","1","lightyellow","NOL7","0.324"
"491","cogdxad","rosmap","1","lightyellow","PGBD1","0.36047"
"492","cogdxad","rosmap","1","lightyellow","RWDD2A","0.487"
"493","cogdxad","rosmap","1","lightyellow","SMPDL3A","0.573"
"494","cogdxad","rosmap","1","lightyellow","TBC1D7","8.3e-05"
"495","cogdxad","rosmap","1","lightyellow","TMEM14A","0.542"
"496","cogdxad","rosmap","1","lightyellow","ZNF165","0.0912"
"497","cogdxad","rosmap","1","lightyellow","ACN9","0.579"
"498","cogdxad","rosmap","1","lightyellow","ATP5J2","0.02103"
"499","cogdxad","rosmap","1","lightyellow","BBS9","0.357"
"500","cogdxad","rosmap","1","lightyellow","BET1","0.918"
"501","cogdxad","rosmap","1","lightyellow","CCDC146","0.353"
"502","cogdxad","rosmap","1","lightyellow","HIBADH","0.805"
"503","cogdxad","rosmap","1","lightyellow","MRPS33","0.745"
"504","cogdxad","rosmap","1","lightyellow","MTERF","0.0946"
"505","cogdxad","rosmap","1","lightyellow","NDUFA4","0.2"
"506","cogdxad","rosmap","1","lightyellow","NDUFB2","0.982"
"507","cogdxad","rosmap","1","lightyellow","PEG10","0.561"
"508","cogdxad","rosmap","1","lightyellow","PPIA","0.541"
"509","cogdxad","rosmap","1","lightyellow","PSMC2","0.296"
"510","cogdxad","rosmap","1","lightyellow","TMEM60","0.10581"
"511","cogdxad","rosmap","1","lightyellow","ZNF92","0.249"
"512","cogdxad","rosmap","1","lightyellow","COPS5","0.213"
"513","cogdxad","rosmap","1","lightyellow","EBAG9","0.943"
"514","cogdxad","rosmap","1","lightyellow","FAM92A1","0.508"
"515","cogdxad","rosmap","1","lightyellow","GGH","0.459"
"516","cogdxad","rosmap","1","lightyellow","INTS9","0.02577"
"517","cogdxad","rosmap","1","lightyellow","LACTB2","0.00239"
"518","cogdxad","rosmap","1","lightyellow","MRPL15","0.662"
"519","cogdxad","rosmap","1","lightyellow","MRPS28","0.469"
"520","cogdxad","rosmap","1","lightyellow","MTERFD1","0.04723"
"521","cogdxad","rosmap","1","lightyellow","NSMCE2","0.588"
"522","cogdxad","rosmap","1","lightyellow","POLR2K","0.909"
"523","cogdxad","rosmap","1","lightyellow","RAD54B","0.42103"
"524","cogdxad","rosmap","1","lightyellow","STMN2","0.09208"
"525","cogdxad","rosmap","1","lightyellow","VDAC3","0.649"
"526","cogdxad","rosmap","1","lightyellow","WDR67","0.833"
"527","cogdxad","rosmap","1","lightyellow","AK3","0.332"
"528","cogdxad","rosmap","1","lightyellow","AUH","0.06375"
"529","cogdxad","rosmap","1","lightyellow","CHMP5","0.12"
"530","cogdxad","rosmap","1","lightyellow","NDUFA8","0.757"
"531","cogdxad","rosmap","1","lightyellow","NDUFB6","0.92"
"532","cogdxad","rosmap","1","lightyellow","NIPSNAP3A","0.919"
"533","cogdxad","rosmap","1","lightyellow","OSTF1","0.1791"
"534","cogdxad","rosmap","1","lightyellow","RRAGA","0.227"
"535","cogdxad","rosmap","1","lightyellow","ZBTB6","0.965"
"536","cogdxad","rosmap","1","lightyellow","ZNF189","0.598"
"537","cogdxad","rosmap","1","lightyellow","ADK","0.12376"
"538","cogdxad","rosmap","1","lightyellow","ARL3","0.929"
"539","cogdxad","rosmap","1","lightyellow","BLOC1S2","0.04152"
"540","cogdxad","rosmap","1","lightyellow","CHCHD1","0.07862"
"541","cogdxad","rosmap","1","lightyellow","DNAJC12","0.622"
"542","cogdxad","rosmap","1","lightyellow","GDI2","0.509"
"543","cogdxad","rosmap","1","lightyellow","GHITM","0.317"
"544","cogdxad","rosmap","1","lightyellow","MARCH5","0.02312"
"545","cogdxad","rosmap","1","lightyellow","PHYH","0.0666"
"546","cogdxad","rosmap","1","lightyellow","PPA1","0.04241"
"547","cogdxad","rosmap","1","lightyellow","PRDX3","0.819"
"548","cogdxad","rosmap","1","lightyellow","PSTK","0.938"
"549","cogdxad","rosmap","1","lightyellow","THNSL1","0.328"
"550","cogdxad","rosmap","1","lightyellow","USMG5","0.708"
"551","cogdxad","rosmap","1","lightyellow","VDAC2","0.308"
"552","cogdxad","rosmap","1","lightyellow","ZNF485","0.439"
"553","cogdxad","rosmap","1","lightyellow","ARCN1","0.317"
"554","cogdxad","rosmap","1","lightyellow","C11orf74","0.466"
"555","cogdxad","rosmap","1","lightyellow","CWC15","0.48684"
"556","cogdxad","rosmap","1","lightyellow","EIF3M","0.613"
"557","cogdxad","rosmap","1","lightyellow","FDX1","0.53"
"558","cogdxad","rosmap","1","lightyellow","HYLS1","0.06797"
"559","cogdxad","rosmap","1","lightyellow","MRPL16","0.02901"
"560","cogdxad","rosmap","1","lightyellow","NARS2","0.00728"
"561","cogdxad","rosmap","1","lightyellow","NDUFC2","0.692"
"562","cogdxad","rosmap","1","lightyellow","TMEM126A","0.274"
"563","cogdxad","rosmap","1","lightyellow","TMEM126B","0.261"
"564","cogdxad","rosmap","1","lightyellow","TMEM218","0.301"
"565","cogdxad","rosmap","1","lightyellow","ZDHHC13","0.276"
"566","cogdxad","rosmap","1","lightyellow","ACTR6","0.104"
"567","cogdxad","rosmap","1","lightyellow","ANAPC7","0.362"
"568","cogdxad","rosmap","1","lightyellow","ARPC3","0.418"
"569","cogdxad","rosmap","1","lightyellow","C12orf5","0.99"
"570","cogdxad","rosmap","1","lightyellow","C12orf60","0.921"
"571","cogdxad","rosmap","1","lightyellow","DDX47","0.335"
"572","cogdxad","rosmap","1","lightyellow","GPN3","0.18258"
"573","cogdxad","rosmap","1","lightyellow","ISCU","0.555"
"574","cogdxad","rosmap","1","lightyellow","LDHB","0.75"
"575","cogdxad","rosmap","1","lightyellow","LTA4H","0.938"
"576","cogdxad","rosmap","1","lightyellow","MRPL51","0.06131"
"577","cogdxad","rosmap","1","lightyellow","MRPS35","0.17405"
"578","cogdxad","rosmap","1","lightyellow","NDUFA12","0.13731"
"579","cogdxad","rosmap","1","lightyellow","POLR3B","0.303"
"580","cogdxad","rosmap","1","lightyellow","PRIM1","0.824"
"581","cogdxad","rosmap","1","lightyellow","TBK1","0.54"
"582","cogdxad","rosmap","1","lightyellow","TRIAP1","0.12394"
"583","cogdxad","rosmap","1","lightyellow","TSFM","0.686"
"584","cogdxad","rosmap","1","lightyellow","YARS2","0.661"
"585","cogdxad","rosmap","1","lightyellow","ESD","0.20512"
"586","cogdxad","rosmap","1","lightyellow","KBTBD7","0.595"
"587","cogdxad","rosmap","1","lightyellow","MTIF3","0.08752"
"588","cogdxad","rosmap","1","lightyellow","PCCA","0.714"
"589","cogdxad","rosmap","1","lightyellow","ACYP1","0.458"
"590","cogdxad","rosmap","1","lightyellow","ATP6V1D","0.787"
"591","cogdxad","rosmap","1","lightyellow","C14orf2","0.65"
"592","cogdxad","rosmap","1","lightyellow","COX16","0.468"
"593","cogdxad","rosmap","1","lightyellow","FKBP3","0.34"
"594","cogdxad","rosmap","1","lightyellow","GLRX5","0.877"
"595","cogdxad","rosmap","1","lightyellow","KIAA0391","0.435"
"596","cogdxad","rosmap","1","lightyellow","MBIP","0.05351"
"597","cogdxad","rosmap","1","lightyellow","SNW1","0.627"
"598","cogdxad","rosmap","1","lightyellow","TIMM9","0.287"
"599","cogdxad","rosmap","1","lightyellow","TRMT5","0.00025"
"600","cogdxad","rosmap","1","lightyellow","WDR89","0.579"
"601","cogdxad","rosmap","1","lightyellow","ADAL","0.473"
"602","cogdxad","rosmap","1","lightyellow","DUT","0.952"
"603","cogdxad","rosmap","1","lightyellow","EFTUD1","0.0034"
"604","cogdxad","rosmap","1","lightyellow","FAM103A1","0.08505"
"605","cogdxad","rosmap","1","lightyellow","FAM96A","0.01073"
"606","cogdxad","rosmap","1","lightyellow","GALK2","0.571"
"607","cogdxad","rosmap","1","lightyellow","LEO1","0.481"
"608","cogdxad","rosmap","1","lightyellow","LYSMD2","0.166"
"609","cogdxad","rosmap","1","lightyellow","NDUFAF1","0.667"
"610","cogdxad","rosmap","1","lightyellow","RAB11A","0.526"
"611","cogdxad","rosmap","1","lightyellow","RPS27L","0.00617"
"612","cogdxad","rosmap","1","lightyellow","ARL2BP","0.768"
"613","cogdxad","rosmap","1","lightyellow","FAHD1","0.664"
"614","cogdxad","rosmap","1","lightyellow","GABARAPL2","0.06509"
"615","cogdxad","rosmap","1","lightyellow","MPHOSPH6","0.529"
"616","cogdxad","rosmap","1","lightyellow","NDUFAB1","0.08129"
"617","cogdxad","rosmap","1","lightyellow","TEKT5","0.698"
"618","cogdxad","rosmap","1","lightyellow","ATP5H","0.00144"
"619","cogdxad","rosmap","1","lightyellow","C1QBP","0.00676"
"620","cogdxad","rosmap","1","lightyellow","CLTC","0.962"
"621","cogdxad","rosmap","1","lightyellow","DUSP3","0.132"
"622","cogdxad","rosmap","1","lightyellow","MRPL27","0.546"
"623","cogdxad","rosmap","1","lightyellow","MRPS23","0.299"
"624","cogdxad","rosmap","1","lightyellow","PTRH2","0.995"
"625","cogdxad","rosmap","1","lightyellow","RAD51C","0.05279"
"626","cogdxad","rosmap","1","lightyellow","RPAIN","0.00517"
"627","cogdxad","rosmap","1","lightyellow","SUMO2","0.353"
"628","cogdxad","rosmap","1","lightyellow","TXNDC17","0.377"
"629","cogdxad","rosmap","1","lightyellow","ZNF830","0.03218"
"630","cogdxad","rosmap","1","lightyellow","ZNHIT3","0.887"
"631","cogdxad","rosmap","1","lightyellow","ATP5A1","0.71"
"632","cogdxad","rosmap","1","lightyellow","IER3IP1","0.602"
"633","cogdxad","rosmap","1","lightyellow","NDUFV2","0.802"
"634","cogdxad","rosmap","1","lightyellow","EID2","0.10263"
"635","cogdxad","rosmap","1","lightyellow","ZNF302","0.934"
"636","cogdxad","rosmap","1","lightyellow","ZNF415","0.216"
"637","cogdxad","rosmap","1","lightyellow","ZNF443","0.176"
"638","cogdxad","rosmap","1","lightyellow","ZNF625","0.21544"
"639","cogdxad","rosmap","1","lightyellow","ZNF93","0.111"
"640","cogdxad","rosmap","1","lightyellow","AURKA","0.05494"
"641","cogdxad","rosmap","1","lightyellow","CSE1L","0.437"
"642","cogdxad","rosmap","1","lightyellow","MKKS","0.911"
"643","cogdxad","rosmap","1","lightyellow","PCNA","0.02863"
"644","cogdxad","rosmap","1","lightyellow","ATP5J","0.228"
"645","cogdxad","rosmap","1","lightyellow","ATP5O","0.936"
"646","cogdxad","rosmap","1","lightyellow","MRPL39","0.05251"
"647","cogdxad","rosmap","1","lightyellow","PIGP","0.499"
"648","cogdxad","rosmap","1","lightyellow","SOD1","0.01101"
"649","cogdxad","rosmap","1","lightyellow","NHP2L1","0.41"
"650","cogdxad","rosmap","1","turquoise","ATAD3C","0.341"
"651","cogdxad","rosmap","1","turquoise","ATXN7L2","0.855"
"652","cogdxad","rosmap","1","turquoise","BCAR3","0.08702"
"653","cogdxad","rosmap","1","turquoise","BNIPL","0.137"
"654","cogdxad","rosmap","1","turquoise","CD52","0.11843"
"655","cogdxad","rosmap","1","turquoise","CNKSR1","0.11984"
"656","cogdxad","rosmap","1","turquoise","CYB561D1","0.855"
"657","cogdxad","rosmap","1","turquoise","DFFB","0.374"
"658","cogdxad","rosmap","1","turquoise","EYA3","0.243"
"659","cogdxad","rosmap","1","turquoise","GLIS1","0.05678"
"660","cogdxad","rosmap","1","turquoise","JTB","0.523"
"661","cogdxad","rosmap","1","turquoise","KIAA1614","0.01092"
"662","cogdxad","rosmap","1","turquoise","KLHL12","0.209"
"663","cogdxad","rosmap","1","turquoise","KLHL21","0.07751"
"664","cogdxad","rosmap","1","turquoise","NADK","0.416"
"665","cogdxad","rosmap","1","turquoise","NFYC","0.0197"
"666","cogdxad","rosmap","1","turquoise","NUDC","0.07008"
"667","cogdxad","rosmap","1","turquoise","OMA1","0.625"
"668","cogdxad","rosmap","1","turquoise","OR2L13","0.00143"
"669","cogdxad","rosmap","1","turquoise","PIGV","0.26"
"670","cogdxad","rosmap","1","turquoise","PRUNE","0.154"
"671","cogdxad","rosmap","1","turquoise","PYGO2","0.938"
"672","cogdxad","rosmap","1","turquoise","RAD54L","0.982"
"673","cogdxad","rosmap","1","turquoise","RCC1","0.885"
"674","cogdxad","rosmap","1","turquoise","RUSC1","0.85"
"675","cogdxad","rosmap","1","turquoise","SLFNL1","0.939"
"676","cogdxad","rosmap","1","turquoise","TAS1R3","0.15949"
"677","cogdxad","rosmap","1","turquoise","TMEM81","0.616"
"678","cogdxad","rosmap","1","turquoise","TNFRSF25","0.589"
"679","cogdxad","rosmap","1","turquoise","TXLNA","0.668"
"680","cogdxad","rosmap","1","turquoise","UBE2J2","0.576"
"681","cogdxad","rosmap","1","turquoise","UBQLN4","0.731"
"682","cogdxad","rosmap","1","turquoise","USP21","0.06898"
"683","cogdxad","rosmap","1","turquoise","AFTPH","0.409"
"684","cogdxad","rosmap","1","turquoise","ASPRV1","0.936"
"685","cogdxad","rosmap","1","turquoise","AUP1","0.64"
"686","cogdxad","rosmap","1","turquoise","BCL11A","0.17993"
"687","cogdxad","rosmap","1","turquoise","C2orf42","0.248"
"688","cogdxad","rosmap","1","turquoise","C2orf44","0.48"
"689","cogdxad","rosmap","1","turquoise","CD8A","0.253"
"690","cogdxad","rosmap","1","turquoise","CPO","0.274"
"691","cogdxad","rosmap","1","turquoise","FASTKD1","0.58"
"692","cogdxad","rosmap","1","turquoise","FIGN","0.538"
"693","cogdxad","rosmap","1","turquoise","FZD7","0.938"
"694","cogdxad","rosmap","1","turquoise","GEMIN6","0.198"
"695","cogdxad","rosmap","1","turquoise","GPR55","0.788"
"696","cogdxad","rosmap","1","turquoise","HDAC4","0.846"
"697","cogdxad","rosmap","1","turquoise","MRPS5","0.16"
"698","cogdxad","rosmap","1","turquoise","PASK","0.08448"
"699","cogdxad","rosmap","1","turquoise","PCGF1","0.661"
"700","cogdxad","rosmap","1","turquoise","RPIA","0.10761"
"701","cogdxad","rosmap","1","turquoise","SCLY","0.08345"
"702","cogdxad","rosmap","1","turquoise","SPR","0.03136"
"703","cogdxad","rosmap","1","turquoise","STK11IP","0.911"
"704","cogdxad","rosmap","1","turquoise","TP53I3","0.409"
"705","cogdxad","rosmap","1","turquoise","UPP2","0.839"
"706","cogdxad","rosmap","1","turquoise","WDR33","0.607"
"707","cogdxad","rosmap","1","turquoise","CEP70","0.292"
"708","cogdxad","rosmap","1","turquoise","CPNE9","0.676"
"709","cogdxad","rosmap","1","turquoise","CRELD1","0.693"
"710","cogdxad","rosmap","1","turquoise","CTDSPL","0.09854"
"711","cogdxad","rosmap","1","turquoise","EIF2B5","0.729"
"712","cogdxad","rosmap","1","turquoise","HYAL3","0.74"
"713","cogdxad","rosmap","1","turquoise","IQCJ","0.517"
"714","cogdxad","rosmap","1","turquoise","KLF15","0.17385"
"715","cogdxad","rosmap","1","turquoise","MST1R","0.544"
"716","cogdxad","rosmap","1","turquoise","POLR2H","0.307"
"717","cogdxad","rosmap","1","turquoise","SLC22A13","0.228"
"718","cogdxad","rosmap","1","turquoise","SLC25A38","0.357"
"719","cogdxad","rosmap","1","turquoise","SLC26A6","0.2158"
"720","cogdxad","rosmap","1","turquoise","UBE2E2","0.611"
"721","cogdxad","rosmap","1","turquoise","WDR53","0.816"
"722","cogdxad","rosmap","1","turquoise","WDR6","0.38"
"723","cogdxad","rosmap","1","turquoise","CASP6","0.287"
"724","cogdxad","rosmap","1","turquoise","CCNA2","0.966"
"725","cogdxad","rosmap","1","turquoise","HGFAC","0.15752"
"726","cogdxad","rosmap","1","turquoise","TACC3","0.224"
"727","cogdxad","rosmap","1","turquoise","DOK3","0.00145"
"728","cogdxad","rosmap","1","turquoise","FGFR4","0.55"
"729","cogdxad","rosmap","1","turquoise","GDF9","0.676"
"730","cogdxad","rosmap","1","turquoise","GNPDA1","0.667"
"731","cogdxad","rosmap","1","turquoise","HDAC3","0.03918"
"732","cogdxad","rosmap","1","turquoise","TRIP13","0.873"
"733","cogdxad","rosmap","1","turquoise","ZNF346","0.484"
"734","cogdxad","rosmap","1","turquoise","GPR6","0.42"
"735","cogdxad","rosmap","1","turquoise","GUCA1B","0.00854"
"736","cogdxad","rosmap","1","turquoise","HIST1H2AC","0.309"
"737","cogdxad","rosmap","1","turquoise","HIST1H2BD","0.321"
"738","cogdxad","rosmap","1","turquoise","HTR1E","0.16405"
"739","cogdxad","rosmap","1","turquoise","KLC4","0.554"
"740","cogdxad","rosmap","1","turquoise","MAP3K4","0.763"
"741","cogdxad","rosmap","1","turquoise","MED20","0.73"
"742","cogdxad","rosmap","1","turquoise","MOCS1","0.10445"
"743","cogdxad","rosmap","1","turquoise","MRAP2","0.31443"
"744","cogdxad","rosmap","1","turquoise","NKAPL","0.4845"
"745","cogdxad","rosmap","1","turquoise","PEX6","0.379"
"746","cogdxad","rosmap","1","turquoise","PPIL6","0.0582"
"747","cogdxad","rosmap","1","turquoise","PRICKLE4","0.721"
"748","cogdxad","rosmap","1","turquoise","RGL2","0.51"
"749","cogdxad","rosmap","1","turquoise","SLC22A23","0.534"
"750","cogdxad","rosmap","1","turquoise","STK38","0.537"
"751","cogdxad","rosmap","1","turquoise","USP45","0.123"
"752","cogdxad","rosmap","1","turquoise","WRNIP1","0.28"
"753","cogdxad","rosmap","1","turquoise","YIPF3","0.219"
"754","cogdxad","rosmap","1","turquoise","ZBTB9","0.642"
"755","cogdxad","rosmap","1","turquoise","ZDHHC14","0.948"
"756","cogdxad","rosmap","1","turquoise","ACHE","0.568"
"757","cogdxad","rosmap","1","turquoise","ATP6V0A4","0.26"
"758","cogdxad","rosmap","1","turquoise","C7orf60","0.00059"
"759","cogdxad","rosmap","1","turquoise","CLDN15","0.37339"
"760","cogdxad","rosmap","1","turquoise","COX19","0.527"
"761","cogdxad","rosmap","1","turquoise","HEATR2","0.191"
"762","cogdxad","rosmap","1","turquoise","PSPH","0.494"
"763","cogdxad","rosmap","1","turquoise","ST7","0.557"
"764","cogdxad","rosmap","1","turquoise","C8orf76","0.896"
"765","cogdxad","rosmap","1","turquoise","CA3","0.427"
"766","cogdxad","rosmap","1","turquoise","CYHR1","0.553"
"767","cogdxad","rosmap","1","turquoise","DPYS","0.547"
"768","cogdxad","rosmap","1","turquoise","FGF17","0.368"
"769","cogdxad","rosmap","1","turquoise","GNRH1","0.17007"
"770","cogdxad","rosmap","1","turquoise","HSF1","0.08598"
"771","cogdxad","rosmap","1","turquoise","KIAA0146","0.694"
"772","cogdxad","rosmap","1","turquoise","PDGFRL","0.546"
"773","cogdxad","rosmap","1","turquoise","SFTPC","0.841"
"774","cogdxad","rosmap","1","turquoise","C9orf40","0.19727"
"775","cogdxad","rosmap","1","turquoise","CARD9","0.517"
"776","cogdxad","rosmap","1","turquoise","CCL27","0.229"
"777","cogdxad","rosmap","1","turquoise","CEL","1e-04"
"778","cogdxad","rosmap","1","turquoise","DCTN3","0.279"
"779","cogdxad","rosmap","1","turquoise","DDX31","0.691"
"780","cogdxad","rosmap","1","turquoise","FOXD4L3","0.683"
"781","cogdxad","rosmap","1","turquoise","IKBKAP","0.197"
"782","cogdxad","rosmap","1","turquoise","MAMDC4","0.702"
"783","cogdxad","rosmap","1","turquoise","MORN5","0.522"
"784","cogdxad","rosmap","1","turquoise","MRPS2","0.248"
"785","cogdxad","rosmap","1","turquoise","PALM2","0.341"
"786","cogdxad","rosmap","1","turquoise","QSOX2","0.12542"
"787","cogdxad","rosmap","1","turquoise","REXO4","0.831"
"788","cogdxad","rosmap","1","turquoise","TOR1B","0.686"
